COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
INORGANIC CHEMICALS,CROATIA,KGS,40100,0.025
INORGANIC CHEMICALS,CUBA,KGS,21791,0.024
INORGANIC CHEMICALS,CYPRUS,KGS,76018,0.04
INORGANIC CHEMICALS,CZECH REPUBLIC,KGS,11286,0.463
INORGANIC CHEMICALS,DENMARK,KGS,1777804,5.823
INORGANIC CHEMICALS,DJIBOUTI,KGS,4092099,1.108
INORGANIC CHEMICALS,DOMINIC REP,KGS,2502227,0.513
INORGANIC CHEMICALS,DOMINICA,KGS,3725,0.031
INORGANIC CHEMICALS,ECUADOR,KGS,1118984,0.98
INORGANIC CHEMICALS,EGYPT A RP,KGS,6663755,6.573
INORGANIC CHEMICALS,EL SALVADOR,KGS,576105,0.37
INORGANIC CHEMICALS,EQUTL GUINEA,KGS,18923,0.04
INORGANIC CHEMICALS,ERITREA,KGS,223450,0.043
INORGANIC CHEMICALS,ESTONIA,KGS,20,0
INORGANIC CHEMICALS,ETHIOPIA,KGS,10322805,4.685
INORGANIC CHEMICALS,FIJI IS,KGS,129230,0.067
INORGANIC CHEMICALS,FINLAND,KGS,1808361,1.439
INORGANIC CHEMICALS,FR GUIANA,KGS,20770,0.057
INORGANIC CHEMICALS,FR POLYNESIA,KGS,24000,0.004
INORGANIC CHEMICALS,FRANCE,KGS,4446841,6.393
INORGANIC CHEMICALS,GABON,KGS,979163,0.551
INORGANIC CHEMICALS,GAMBIA,KGS,175595,0.091
INORGANIC CHEMICALS,GEORGIA,KGS,2810891,5.291
INORGANIC CHEMICALS,GERMANY,KGS,14814162,20.65
INORGANIC CHEMICALS,GHANA,KGS,9155084,4.198
INORGANIC CHEMICALS,GREECE,KGS,5370503,1.543
INORGANIC CHEMICALS,GRENADA,KGS,20,0
INORGANIC CHEMICALS,GUAM,KGS,190944,0.29
INORGANIC CHEMICALS,GUATEMALA,KGS,2807361,0.734
INORGANIC CHEMICALS,GUINEA,KGS,1416407,0.925
INORGANIC CHEMICALS,GUINEA BISSAU,KGS,14561,0.017
INORGANIC CHEMICALS,GUYANA,KGS,241363,0.635
INORGANIC CHEMICALS,HAITI,KGS,75120,0.025
INORGANIC CHEMICALS,HEARD MACDONALD,KGS,102600,0.014
INORGANIC CHEMICALS,HONDURAS,KGS,905131,0.331
INORGANIC CHEMICALS,HONG KONG,KGS,209603,0.812
INORGANIC CHEMICALS,HUNGARY,KGS,52114,0.245
INORGANIC CHEMICALS,INDONESIA,KGS,64268854,43.948
INORGANIC CHEMICALS,IRAN,KGS,7331141,16.38
INORGANIC CHEMICALS,IRAQ,KGS,2497391,1.804
INORGANIC CHEMICALS,IRELAND,KGS,87148,0.206
INORGANIC CHEMICALS,ISRAEL,KGS,3568881,2.914
INORGANIC CHEMICALS,ITALY,KGS,19779441,15.76
INORGANIC CHEMICALS,JAMAICA,KGS,187387,0.102
INORGANIC CHEMICALS,JAPAN,KGS,20371953,28.849
INORGANIC CHEMICALS,JORDAN,KGS,2572986,1.464
INORGANIC CHEMICALS,KAZAKHSTAN,KGS,60671,0.468
INORGANIC CHEMICALS,KENYA,KGS,39051599,17.183
INORGANIC CHEMICALS,KOREA DP RP,KGS,29000,0.034
INORGANIC CHEMICALS,KOREA RP,KGS,29718313,32.652
INORGANIC CHEMICALS,KUWAIT,KGS,7021619,2.238
INORGANIC CHEMICALS,KYRGHYZSTAN,KGS,111,0.003
INORGANIC CHEMICALS,LAO PD RP,KGS,2012,0.036
INORGANIC CHEMICALS,LATVIA,KGS,673681,1.228
INORGANIC CHEMICALS,LEBANON,KGS,871421,0.619
INORGANIC CHEMICALS,LESOTHO,KGS,38000,0.015
INORGANIC CHEMICALS,LIBERIA,KGS,363466,0.34
INORGANIC CHEMICALS,LIBYA,KGS,261755,0.17
INORGANIC CHEMICALS,LIECHTENSTEIN,KGS,0,0
INORGANIC CHEMICALS,LITHUANIA,KGS,695025,0.181
INORGANIC CHEMICALS,LUXEMBOURG,KGS,2,0
INORGANIC CHEMICALS,MACEDONIA,KGS,2188,0.044
INORGANIC CHEMICALS,MADAGASCAR,KGS,1439580,0.618
INORGANIC CHEMICALS,MALAWI,KGS,963807,0.566
INORGANIC CHEMICALS,MALAYSIA,KGS,91446183,29.085
INORGANIC CHEMICALS,MALDIVES,KGS,436146,0.308
INORGANIC CHEMICALS,MALI,KGS,1599327,0.615
INORGANIC CHEMICALS,MALTA,KGS,141,0.006
INORGANIC CHEMICALS,MARTINIQUE,KGS,48100,0.008
INORGANIC CHEMICALS,MAURITANIA,KGS,809457,0.522
INORGANIC CHEMICALS,MAURITIUS,KGS,2809706,1.166
INORGANIC CHEMICALS,MEXICO,KGS,5389037,10.772
INORGANIC CHEMICALS,MOLDOVA,KGS,2630,0.085
INORGANIC CHEMICALS,MONGOLIA,KGS,152211,0.079
INORGANIC CHEMICALS,MOROCCO,KGS,21642625,1.407
INORGANIC CHEMICALS,MOZAMBIQUE,KGS,9116404,4.728
INORGANIC CHEMICALS,MYANMAR,KGS,19754074,6.359
INORGANIC CHEMICALS,NAMIBIA,KGS,375140,0.288
INORGANIC CHEMICALS,NEPAL,KGS,83227692,25.559
INORGANIC CHEMICALS,NETHERLAND,KGS,22391187,19.972
INORGANIC CHEMICALS,NETHERLANDANTIL,KGS,22062,0.024
INORGANIC CHEMICALS,NEW CALEDONIA,KGS,38400,0.006
INORGANIC CHEMICALS,NEW ZEALAND,KGS,3718899,1.868
INORGANIC CHEMICALS,NICARAGUA,KGS,522150,0.118
INORGANIC CHEMICALS,NIGER,KGS,175088,0.074
INORGANIC CHEMICALS,NIGERIA,KGS,15608110,10.201
INORGANIC CHEMICALS,NORWAY,KGS,830605,0.569
INORGANIC CHEMICALS,OMAN,KGS,20811066,5.664
INORGANIC CHEMICALS,PAKISTAN IR,KGS,26817580,17.702
INORGANIC CHEMICALS,PANAMA REPUBLIC,KGS,944136,0.355
INORGANIC CHEMICALS,PAPUA N GNA,KGS,757981,0.117
INORGANIC CHEMICALS,PARAGUAY,KGS,619585,0.388
INORGANIC CHEMICALS,PERU,KGS,6305248,4.676
INORGANIC CHEMICALS,PHILIPPINES,KGS,38358161,10.277
INORGANIC CHEMICALS,POLAND,KGS,9649722,11.536
INORGANIC CHEMICALS,PORTUGAL,KGS,1904679,2.696
INORGANIC CHEMICALS,PUERTO RICO,KGS,4849137,1.563
INORGANIC CHEMICALS,QATAR,KGS,18014060,6.075
INORGANIC CHEMICALS,REUNION,KGS,168115,0.032
INORGANIC CHEMICALS,ROMANIA,KGS,431535,0.323
INORGANIC CHEMICALS,RUSSIA,KGS,10345209,19.599
INORGANIC CHEMICALS,RWANDA,KGS,624122,0.368
INORGANIC CHEMICALS,SAUDI ARAB,KGS,30673553,16.727
INORGANIC CHEMICALS,SENEGAL,KGS,3962591,1.911
INORGANIC CHEMICALS,SERBIA,KGS,250984,0.947
INORGANIC CHEMICALS,SEYCHELLES,KGS,314796,0.092
INORGANIC CHEMICALS,SIERRA LEONE,KGS,94942,0.07
INORGANIC CHEMICALS,SINGAPORE,KGS,10841597,5.432
INORGANIC CHEMICALS,SLOVAK REP,KGS,6,0.005
INORGANIC CHEMICALS,SLOVENIA,KGS,25942,0.031
INORGANIC CHEMICALS,SOLOMON IS,KGS,4444,0.012
INORGANIC CHEMICALS,SOMALIA,KGS,931289,0.298
INORGANIC CHEMICALS,SOUTH AFRICA,KGS,60169828,25.654
INORGANIC CHEMICALS,SPAIN,KGS,21609801,22.857
INORGANIC CHEMICALS,SRI LANKA DSR,KGS,67378309,46.384
INORGANIC CHEMICALS,SUDAN,KGS,21841332,7.694
INORGANIC CHEMICALS,SURINAME,KGS,30212,0.017
INORGANIC CHEMICALS,SWAZILAND,KGS,667,0.02
INORGANIC CHEMICALS,SWEDEN,KGS,689180,0.69
INORGANIC CHEMICALS,SWITZERLAND,KGS,240827,2.531
INORGANIC CHEMICALS,SYRIA,KGS,253261,0.192
INORGANIC CHEMICALS,TAIWAN,KGS,6116225,10.264
INORGANIC CHEMICALS,TAJIKISTAN,KGS,4574,0.025
INORGANIC CHEMICALS,TANZANIA REP,KGS,53170006,17.461
INORGANIC CHEMICALS,THAILAND,KGS,42013337,35.591
INORGANIC CHEMICALS,TIMOR-LESTE,KGS,10,0.001
INORGANIC CHEMICALS,TOGO,KGS,886780,0.399
INORGANIC CHEMICALS,TRINIDAD,KGS,325205,0.185
INORGANIC CHEMICALS,TUNISIA,KGS,1079056,0.48
INORGANIC CHEMICALS,TURKEY,KGS,14028461,22.936
INORGANIC CHEMICALS,TURKMENISTAN,KGS,36000,0.045
INORGANIC CHEMICALS,U ARAB EMTS,KGS,75094911,46.596
INORGANIC CHEMICALS,U K,KGS,19327352,18.393
INORGANIC CHEMICALS,U S A,KGS,66781302,94.252
INORGANIC CHEMICALS,UGANDA,KGS,19985904,10.146
INORGANIC CHEMICALS,UKRAINE,KGS,898190,1.559
INORGANIC CHEMICALS,UNSPECIFIED,KGS,2725,0.002
INORGANIC CHEMICALS,URUGUAY,KGS,94105,0.173
INORGANIC CHEMICALS,UZBEKISTAN,KGS,44708,0.625
INORGANIC CHEMICALS,VANUATU REP,KGS,97,0
INORGANIC CHEMICALS,VENEZUELA,KGS,241249,0.185
INORGANIC CHEMICALS,VIETNAM SOC REP,KGS,52860351,52.823
INORGANIC CHEMICALS,YEMEN REPUBLC,KGS,956588,0.44
INORGANIC CHEMICALS,ZAMBIA,KGS,1722610,0.897
INORGANIC CHEMICALS,ZIMBABWE,KGS,624730,0.445
ORGANIC CHEMICALS,AFGHANISTAN,KGS,4025333,3.814
ORGANIC CHEMICALS,ALBANIA,KGS,104355,0.353
ORGANIC CHEMICALS,ALGERIA,KGS,3559355,12.698
ORGANIC CHEMICALS,ANGOLA,KGS,663294,0.997
ORGANIC CHEMICALS,ARGENTINA,KGS,3932399,21.437
ORGANIC CHEMICALS,ARMENIA,KGS,25104,0.067
ORGANIC CHEMICALS,AUSTRALIA,KGS,8026792,14.96
ORGANIC CHEMICALS,AUSTRIA,KGS,1342326,8.929
ORGANIC CHEMICALS,AZERBAIJAN,KGS,19344,0.023
ORGANIC CHEMICALS,BAHARAIN IS,KGS,1158434,2.769
ORGANIC CHEMICALS,BANGLADESH PR,KGS,21278136,59.355
ORGANIC CHEMICALS,BARBADOS,KGS,515,0.026
ORGANIC CHEMICALS,BELARUS,KGS,330166,1.128
ORGANIC CHEMICALS,BELGIUM,KGS,245359310,252.804
ORGANIC CHEMICALS,BENIN,KGS,80160,0.282
ORGANIC CHEMICALS,BHUTAN,KGS,351214,0.603
ORGANIC CHEMICALS,BOLIVIA,KGS,88888,0.31
ORGANIC CHEMICALS,BOSNIA-HRZGOVIN,KGS,1037,0.139
ORGANIC CHEMICALS,BOTSWANA,KGS,549,0.002
ORGANIC CHEMICALS,BR VIRGN IS,KGS,102,0.006
ORGANIC CHEMICALS,BRAZIL,KGS,26525055,159.081
ORGANIC CHEMICALS,BRUNEI,KGS,476618,0.395
ORGANIC CHEMICALS,BULGARIA,KGS,187973,0.728
ORGANIC CHEMICALS,BURKINA FASO,KGS,5263,0.009
ORGANIC CHEMICALS,BURUNDI,KGS,2358,0.025
ORGANIC CHEMICALS,CAMBODIA,KGS,151419,0.492
ORGANIC CHEMICALS,CAMEROON,KGS,164659,0.283
ORGANIC CHEMICALS,CANADA,KGS,3705579,34.979
ORGANIC CHEMICALS,CAYMAN IS,KGS,20,0
ORGANIC CHEMICALS,CHILE,KGS,2288395,6.654
ORGANIC CHEMICALS,CHINA P RP,KGS,2354287254,2519.348
ORGANIC CHEMICALS,COLOMBIA,KGS,12375805,31.069
ORGANIC CHEMICALS,COMOROS,KGS,303,0.002
ORGANIC CHEMICALS,CONGO D. REP.,KGS,319474,0.883
ORGANIC CHEMICALS,CONGO P REP,KGS,47889,0.128
ORGANIC CHEMICALS,COSTA RICA,KGS,486498,0.859
ORGANIC CHEMICALS,COTE D' IVOIRE,KGS,2188516,2.734
ORGANIC CHEMICALS,CROATIA,KGS,52687,4.451
ORGANIC CHEMICALS,CUBA,KGS,145564,0.734
ORGANIC CHEMICALS,CYPRUS,KGS,73593,3.315
ORGANIC CHEMICALS,CZECH REPUBLIC,KGS,529641,6.734
ORGANIC CHEMICALS,DENMARK,KGS,358785,6.25
ORGANIC CHEMICALS,DJIBOUTI,KGS,123005,0.28
ORGANIC CHEMICALS,DOMINIC REP,KGS,310739,0.873
ORGANIC CHEMICALS,DOMINICA,KGS,12230,0.038
ORGANIC CHEMICALS,ECUADOR,KGS,618152,2.881
ORGANIC CHEMICALS,EGYPT A RP,KGS,32013627,70.03
ORGANIC CHEMICALS,EL SALVADOR,KGS,272964,1.066
ORGANIC CHEMICALS,EQUTL GUINEA,KGS,40003,0.163
ORGANIC CHEMICALS,ERITREA,KGS,20,0.01
ORGANIC CHEMICALS,ESTONIA,KGS,220093,0.793
ORGANIC CHEMICALS,ETHIOPIA,KGS,1972378,4.732
ORGANIC CHEMICALS,FIJI IS,KGS,40523,0.262
ORGANIC CHEMICALS,FINLAND,KGS,435700,6.232
ORGANIC CHEMICALS,FRANCE,KGS,21154135,66.037
ORGANIC CHEMICALS,GABON,KGS,10430,0.016
ORGANIC CHEMICALS,GAMBIA,KGS,67595,0.259
ORGANIC CHEMICALS,GEORGIA,KGS,93775,0.331
ORGANIC CHEMICALS,GERMANY,KGS,39052080,245.575
ORGANIC CHEMICALS,GHANA,KGS,1224064,6.154
ORGANIC CHEMICALS,GREECE,KGS,1963286,8.811
ORGANIC CHEMICALS,GUADELOUPE,KGS,564,0.014
ORGANIC CHEMICALS,GUATEMALA,KGS,477639,2.149
ORGANIC CHEMICALS,GUINEA,KGS,68199,0.11
ORGANIC CHEMICALS,GUINEA BISSAU,KGS,20000,0.033
ORGANIC CHEMICALS,GUYANA,KGS,47705,0.084
ORGANIC CHEMICALS,HAITI,KGS,8445,0.03
ORGANIC CHEMICALS,HONDURAS,KGS,58386,0.517
ORGANIC CHEMICALS,HONG KONG,KGS,2486550,7.241
ORGANIC CHEMICALS,HUNGARY,KGS,176002,18.559
ORGANIC CHEMICALS,ICELAND,KGS,15,0.008
ORGANIC CHEMICALS,INDONESIA,KGS,478059383,501.44
ORGANIC CHEMICALS,IRAN,KGS,26472789,65.505
ORGANIC CHEMICALS,IRAQ,KGS,1471383,2.523
ORGANIC CHEMICALS,IRELAND,KGS,824142,29.987
ORGANIC CHEMICALS,ISRAEL,KGS,8292265,35.492
ORGANIC CHEMICALS,ITALY,KGS,26665244,105.539
ORGANIC CHEMICALS,JAMAICA,KGS,48871,0.083
ORGANIC CHEMICALS,JAPAN,KGS,25260451,203.637
ORGANIC CHEMICALS,JORDAN,KGS,5632522,13.151
ORGANIC CHEMICALS,KAZAKHSTAN,KGS,98539,0.316
ORGANIC CHEMICALS,KENYA,KGS,13095618,21.183
ORGANIC CHEMICALS,KOREA DP RP,KGS,273021,0.477
ORGANIC CHEMICALS,KOREA RP,KGS,86486095,178.408
ORGANIC CHEMICALS,KUWAIT,KGS,29817381,25.776
ORGANIC CHEMICALS,KYRGHYZSTAN,KGS,625,0.018
ORGANIC CHEMICALS,LAO PD RP,KGS,14300,0.053
ORGANIC CHEMICALS,LATVIA,KGS,79662,1.153
ORGANIC CHEMICALS,LEBANON,KGS,2482036,5.175
ORGANIC CHEMICALS,LIBERIA,KGS,200283,0.519
ORGANIC CHEMICALS,LIBYA,KGS,270595,0.3
ORGANIC CHEMICALS,LITHUANIA,KGS,4942579,5.125
ORGANIC CHEMICALS,LUXEMBOURG,KGS,32,0.025
ORGANIC CHEMICALS,MACEDONIA,KGS,28869,1.905
ORGANIC CHEMICALS,MADAGASCAR,KGS,989406,1.186
ORGANIC CHEMICALS,MALAWI,KGS,155200,0.478
ORGANIC CHEMICALS,MALAYSIA,KGS,489477891,490.507
ORGANIC CHEMICALS,MALDIVES,KGS,123915,0.163
ORGANIC CHEMICALS,MALI,KGS,480,0.004
ORGANIC CHEMICALS,MALTA,KGS,18294,5.411
ORGANIC CHEMICALS,MARTINIQUE,KGS,216,0.004
ORGANIC CHEMICALS,MAURITANIA,KGS,128700,0.265
ORGANIC CHEMICALS,MAURITIUS,KGS,972689,0.902
ORGANIC CHEMICALS,MEXICO,KGS,50536263,159.008
ORGANIC CHEMICALS,MOLDOVA,KGS,1210,0.077
ORGANIC CHEMICALS,MONACO,KGS,3,0.083
ORGANIC CHEMICALS,MONGOLIA,KGS,89,0.003
ORGANIC CHEMICALS,MOROCCO,KGS,3572820,7.681
ORGANIC CHEMICALS,MOZAMBIQUE,KGS,880219,2.338
ORGANIC CHEMICALS,MYANMAR,KGS,1808290,3.32
ORGANIC CHEMICALS,NAMIBIA,KGS,4,0
ORGANIC CHEMICALS,NEPAL,KGS,19596237,18.984
ORGANIC CHEMICALS,NETHERLAND,KGS,164031343,264.184
ORGANIC CHEMICALS,NETHERLANDANTIL,KGS,13,0.002
ORGANIC CHEMICALS,NEW CALEDONIA,KGS,20,0
ORGANIC CHEMICALS,NEW ZEALAND,KGS,392025,1.7
ORGANIC CHEMICALS,NICARAGUA,KGS,38866,0.265
ORGANIC CHEMICALS,NIGER,KGS,303,0.003
ORGANIC CHEMICALS,NIGERIA,KGS,20422294,29.275
ORGANIC CHEMICALS,NORWAY,KGS,2124686,12.42
ORGANIC CHEMICALS,OMAN,KGS,53400909,51.386
ORGANIC CHEMICALS,PAKISTAN IR,KGS,282808862,309.754
ORGANIC CHEMICALS,PANAMA REPUBLIC,KGS,45935,0.452
ORGANIC CHEMICALS,PAPUA N GNA,KGS,12,0
ORGANIC CHEMICALS,PARAGUAY,KGS,463447,2.94
ORGANIC CHEMICALS,PERU,KGS,1544160,7.163
ORGANIC CHEMICALS,PHILIPPINES,KGS,4895472,10.086
ORGANIC CHEMICALS,POLAND,KGS,965860,27.787
ORGANIC CHEMICALS,PORTUGAL,KGS,10687778,16.424
ORGANIC CHEMICALS,PUERTO RICO,KGS,342047,3.645
ORGANIC CHEMICALS,QATAR,KGS,94992500,97.906
ORGANIC CHEMICALS,REUNION,KGS,746,0.007
ORGANIC CHEMICALS,ROMANIA,KGS,465221,2.279
ORGANIC CHEMICALS,RUSSIA,KGS,16723430,38.413
ORGANIC CHEMICALS,RWANDA,KGS,80326,0.163
ORGANIC CHEMICALS,SAUDI ARAB,KGS,558658438,446.064
ORGANIC CHEMICALS,SENEGAL,KGS,937993,2.083
ORGANIC CHEMICALS,SERBIA,KGS,411151,5.318
ORGANIC CHEMICALS,SEYCHELLES,KGS,483,0.002
ORGANIC CHEMICALS,SIERRA LEONE,KGS,926,0.011
ORGANIC CHEMICALS,SINGAPORE,KGS,105315560,158.992
ORGANIC CHEMICALS,SLOVAK REP,KGS,4850,0.171
ORGANIC CHEMICALS,SLOVENIA,KGS,576574,15.841
ORGANIC CHEMICALS,SOMALIA,KGS,475364,0.9
ORGANIC CHEMICALS,SOUTH AFRICA,KGS,27978598,37.844
ORGANIC CHEMICALS,SOUTH SUDAN,KGS,36725,0.046
ORGANIC CHEMICALS,SPAIN,KGS,206520648,291.455
ORGANIC CHEMICALS,SRI LANKA DSR,KGS,8263618,15.932
ORGANIC CHEMICALS,ST LUCIA,KGS,6000,0.008
ORGANIC CHEMICALS,STATE OF PALESTINE,KGS,40,0.038
ORGANIC CHEMICALS,SUDAN,KGS,1045153,1.988
ORGANIC CHEMICALS,SURINAME,KGS,570,0.002
ORGANIC CHEMICALS,SWAZILAND,KGS,22616,0.086
ORGANIC CHEMICALS,SWEDEN,KGS,1319900,11.117
ORGANIC CHEMICALS,SWITZERLAND,KGS,16042744,173.087
ORGANIC CHEMICALS,SYRIA,KGS,982869,3.32
ORGANIC CHEMICALS,TAIWAN,KGS,137543570,163.1
ORGANIC CHEMICALS,TAJIKISTAN,KGS,75,0
ORGANIC CHEMICALS,TANZANIA REP,KGS,6584535,10.785
ORGANIC CHEMICALS,THAILAND,KGS,197464178,258.254
ORGANIC CHEMICALS,TOGO,KGS,757826,1.177
ORGANIC CHEMICALS,TRINIDAD,KGS,55844,0.383
ORGANIC CHEMICALS,TUNISIA,KGS,4106449,6.799
ORGANIC CHEMICALS,TURKEY,KGS,43407718,94.879
ORGANIC CHEMICALS,TURKMENISTAN,KGS,2000,0.031
ORGANIC CHEMICALS,U ARAB EMTS,KGS,211122017,257.24
ORGANIC CHEMICALS,U K,KGS,24884380,86.065
ORGANIC CHEMICALS,U S A,KGS,340419246,871.326
ORGANIC CHEMICALS,UGANDA,KGS,2926956,3.352
ORGANIC CHEMICALS,UKRAINE,KGS,1923346,4.958
ORGANIC CHEMICALS,UNSPECIFIED,KGS,1700000,1.97
ORGANIC CHEMICALS,URUGUAY,KGS,240155,2.791
ORGANIC CHEMICALS,UZBEKISTAN,KGS,111491,0.48
ORGANIC CHEMICALS,VENEZUELA,KGS,607463,1.153
ORGANIC CHEMICALS,VIETNAM SOC REP,KGS,14792353,28.019
ORGANIC CHEMICALS,YEMEN REPUBLC,KGS,518735,1.167
ORGANIC CHEMICALS,ZAMBIA,KGS,236262,0.543
ORGANIC CHEMICALS,ZIMBABWE,KGS,40423,0.136
OTHER MISCELLAENIOUS CHEMICALS,AFGHANISTAN,KGS,39000,0.067
OTHER MISCELLAENIOUS CHEMICALS,ALBANIA,KGS,44000,0.038
OTHER MISCELLAENIOUS CHEMICALS,ALGERIA,KGS,19933,1.224
OTHER MISCELLAENIOUS CHEMICALS,ANGOLA,KGS,4178,0.024
OTHER MISCELLAENIOUS CHEMICALS,ARGENTINA,KGS,268187,2.971
OTHER MISCELLAENIOUS CHEMICALS,ARMENIA,KGS,24201,0.057
OTHER MISCELLAENIOUS CHEMICALS,AUSTRALIA,KGS,963791,3.911
OTHER MISCELLAENIOUS CHEMICALS,AUSTRIA,KGS,215090,3.028
OTHER MISCELLAENIOUS CHEMICALS,AZERBAIJAN,KGS,67,0.001
OTHER MISCELLAENIOUS CHEMICALS,BAHARAIN IS,KGS,662,0.004
OTHER MISCELLAENIOUS CHEMICALS,BANGLADESH PR,KGS,6491077,7.092
OTHER MISCELLAENIOUS CHEMICALS,BELARUS,KGS,1281,0.821
OTHER MISCELLAENIOUS CHEMICALS,BELGIUM,KGS,6071826,24.81
OTHER MISCELLAENIOUS CHEMICALS,BHUTAN,KGS,43431,0.125
OTHER MISCELLAENIOUS CHEMICALS,BOLIVIA,KGS,766,0.018
OTHER MISCELLAENIOUS CHEMICALS,BOSNIA-HRZGOVIN,KGS,50,0.024
OTHER MISCELLAENIOUS CHEMICALS,BOTSWANA,KGS,90,0.001
OTHER MISCELLAENIOUS CHEMICALS,BR VIRGN IS,KGS,2,0
OTHER MISCELLAENIOUS CHEMICALS,BRAZIL,KGS,4491744,24.121
OTHER MISCELLAENIOUS CHEMICALS,BULGARIA,KGS,40700,7.294
OTHER MISCELLAENIOUS CHEMICALS,BURKINA FASO,KGS,5,0
OTHER MISCELLAENIOUS CHEMICALS,BURUNDI,KGS,28100,0.013
OTHER MISCELLAENIOUS CHEMICALS,CAMBODIA,KGS,4072,0.017
OTHER MISCELLAENIOUS CHEMICALS,CAMEROON,KGS,2283,0.01
OTHER MISCELLAENIOUS CHEMICALS,CANADA,KGS,2836923,11.945
OTHER MISCELLAENIOUS CHEMICALS,CHILE,KGS,128704,0.823
OTHER MISCELLAENIOUS CHEMICALS,CHINA P RP,KGS,5977126,35.999
OTHER MISCELLAENIOUS CHEMICALS,COLOMBIA,KGS,797819,2.548
OTHER MISCELLAENIOUS CHEMICALS,COMOROS,KGS,50,0
OTHER MISCELLAENIOUS CHEMICALS,CONGO D. REP.,KGS,116163,0.325
OTHER MISCELLAENIOUS CHEMICALS,CONGO P REP,KGS,3004,0.01
OTHER MISCELLAENIOUS CHEMICALS,COSTA RICA,KGS,1612,0.386
OTHER MISCELLAENIOUS CHEMICALS,COTE D' IVOIRE,KGS,108291,0.533
OTHER MISCELLAENIOUS CHEMICALS,CROATIA,KGS,22797,1.955
OTHER MISCELLAENIOUS CHEMICALS,CUBA,KGS,22493,0.542
OTHER MISCELLAENIOUS CHEMICALS,CYPRUS,KGS,15351,8.677
OTHER MISCELLAENIOUS CHEMICALS,CZECH REPUBLIC,KGS,815474,2.202
OTHER MISCELLAENIOUS CHEMICALS,DENMARK,KGS,36086,0.596
OTHER MISCELLAENIOUS CHEMICALS,DJIBOUTI,KGS,53,0
OTHER MISCELLAENIOUS CHEMICALS,DOMINIC REP,KGS,189765,0.497
OTHER MISCELLAENIOUS CHEMICALS,DOMINICA,KGS,50,0.003
OTHER MISCELLAENIOUS CHEMICALS,ECUADOR,KGS,311489,0.71
OTHER MISCELLAENIOUS CHEMICALS,EGYPT A RP,KGS,723863,6.955
OTHER MISCELLAENIOUS CHEMICALS,EL SALVADOR,KGS,683,0.055
OTHER MISCELLAENIOUS CHEMICALS,EQUTL GUINEA,KGS,30,0
OTHER MISCELLAENIOUS CHEMICALS,ESTONIA,KGS,1448127,3.316
OTHER MISCELLAENIOUS CHEMICALS,ETHIOPIA,KGS,1332689,0.703
OTHER MISCELLAENIOUS CHEMICALS,FIJI IS,KGS,2162,0.017
OTHER MISCELLAENIOUS CHEMICALS,FINLAND,KGS,490160,1.425
OTHER MISCELLAENIOUS CHEMICALS,FR GUIANA,KGS,60000,0.143
OTHER MISCELLAENIOUS CHEMICALS,FRANCE,KGS,4645811,26.179
OTHER MISCELLAENIOUS CHEMICALS,GAMBIA,KGS,700,0.002
OTHER MISCELLAENIOUS CHEMICALS,GEORGIA,KGS,370644,0.824
OTHER MISCELLAENIOUS CHEMICALS,GERMANY,KGS,9648930,55.236
OTHER MISCELLAENIOUS CHEMICALS,GHANA,KGS,1255811,3.304
OTHER MISCELLAENIOUS CHEMICALS,GREECE,KGS,652286,9.917
OTHER MISCELLAENIOUS CHEMICALS,GUATEMALA,KGS,251760,0.644
OTHER MISCELLAENIOUS CHEMICALS,GUINEA,KGS,671975,1.59
OTHER MISCELLAENIOUS CHEMICALS,GUYANA,KGS,22050,0.05
OTHER MISCELLAENIOUS CHEMICALS,HAITI,KGS,11,0.002
OTHER MISCELLAENIOUS CHEMICALS,HONDURAS,KGS,100025,0.211
OTHER MISCELLAENIOUS CHEMICALS,HONG KONG,KGS,101386,1.009
OTHER MISCELLAENIOUS CHEMICALS,HUNGARY,KGS,52358,3.001
OTHER MISCELLAENIOUS CHEMICALS,ICELAND,KGS,2,0.004
OTHER MISCELLAENIOUS CHEMICALS,INDONESIA,KGS,7557510,10.079
OTHER MISCELLAENIOUS CHEMICALS,IRAN,KGS,1341610,6.123
OTHER MISCELLAENIOUS CHEMICALS,IRAQ,KGS,19303,0.12
OTHER MISCELLAENIOUS CHEMICALS,IRELAND,KGS,257355,6.577
OTHER MISCELLAENIOUS CHEMICALS,ISRAEL,KGS,2484445,11.236
OTHER MISCELLAENIOUS CHEMICALS,ITALY,KGS,3665508,17.219
OTHER MISCELLAENIOUS CHEMICALS,JAMAICA,KGS,300,0.001
OTHER MISCELLAENIOUS CHEMICALS,JAPAN,KGS,15091879,47.794
OTHER MISCELLAENIOUS CHEMICALS,JORDAN,KGS,523408,0.959
OTHER MISCELLAENIOUS CHEMICALS,KAZAKHSTAN,KGS,246998,0.615
OTHER MISCELLAENIOUS CHEMICALS,KENYA,KGS,4056672,1.955
OTHER MISCELLAENIOUS CHEMICALS,KOREA DP RP,KGS,15001,0.189
OTHER MISCELLAENIOUS CHEMICALS,KOREA RP,KGS,15061483,45.041
OTHER MISCELLAENIOUS CHEMICALS,KUWAIT,KGS,62136,0.118
OTHER MISCELLAENIOUS CHEMICALS,KYRGHYZSTAN,KGS,30,0.001
OTHER MISCELLAENIOUS CHEMICALS,LATVIA,KGS,936161,1.845
